trans_id,account_id,date,type,operation,amount,balance,k_symbol,bank,account
401047,1366,930812,VYDAJ,PREVOD NA UCET,310.0,32933.4, ,ST,24074399
717570,2458,930812,PRIJEM,PREVOD Z UCTU,25920.0,65503.4,,WX,55121827
735617,2513,930812,PRIJEM,PREVOD Z UCTU,3983.0,4183.0,,IJ,20867938
1562673,5313,930812,PRIJEM,VKLAD,29414.0,54527.8,,,
2775659,9188,930812,VYDAJ,PREVOD NA UCET,2118.3,20487.4,UVER,GH,22466057
505320,1726,930812,VYDAJ,PREVOD NA UCET,4438.0,19220.1,SIPO,AB,99886172
411760,1402,930812,VYDAJ,PREVOD NA UCET,2073.0,38192.4,SIPO,ST,2188045
411272,1401,930812,PRIJEM,VKLAD,300.0,300.0,,,
193070,655,930812,VYDAJ,PREVOD NA UCET,2036.0,65297.6, ,WX,48714017
1021272,3487,930812,VYDAJ,PREVOD NA UCET,7951.0,22249.5, ,QR,94053124
1021200,3487,930812,VYDAJ,PREVOD NA UCET,324.0,21925.5,SIPO,IJ,68540710
3394154,11265,930812,PRIJEM,VKLAD,5300.0,28077.4,,,
3402816,11295,930812,VYDAJ,VYBER,2100.0,42325.7, ,,0
1121971,3834,930812,PRIJEM,VKLAD,13875.0,29259.5,,,
1122456,3834,930812,VYDAJ,VYBER,3960.0,25299.5,,,
1117399,3818,930812,VYDAJ,PREVOD NA UCET,1474.0,41687.8, ,OP,32659602
2524836,8330,930812,VYDAJ,PREVOD NA UCET,3708.0,58272.5,SIPO,EF,78180604
83666,280,930812,PRIJEM,VKLAD,12043.0,32623.6,,,
929688,3168,930812,VYDAJ,PREVOD NA UCET,3292.0,22488.5,SIPO,YZ,85804390
711856,2434,930812,PRIJEM,VKLAD,4391.0,27613.0,,,
2579158,8519,930812,PRIJEM,PREVOD Z UCTU,37346.0,98048.4,,OP,16093504
490785,1675,930812,PRIJEM,PREVOD Z UCTU,4327.0,27317.4,DUCHOD,AB,50350195
730779,2497,930813,VYDAJ,VYBER,4200.0,27946.0,,,
695459,2378,930813,VYDAJ,VYBER,9600.0,75188.8,,,
919385,3133,930813,VYDAJ,VYBER,6700.0,35943.6,,,
1066292,3644,930813,PRIJEM,PREVOD Z UCTU,3456.0,18295.0,,CD,81058329
48720,163,930813,VYDAJ,PREVOD NA UCET,3116.0,31170.8,SIPO,UV,86180990
48648,163,930813,PRIJEM,PREVOD Z UCTU,6698.0,34286.8,DUCHOD,YZ,76209622
36771,119,930813,PRIJEM,VKLAD,21525.0,57597.3,,,
34892,112,930813,PRIJEM,PREVOD Z UCTU,6582.0,31478.6,DUCHOD,EF,24612278
35763,115,930813,VYDAJ,VYBER,1300.0,31298.2,,,
42600,142,930813,VYDAJ,PREVOD NA UCET,1845.0,20455.0,SIPO,YZ,23734498
898752,3064,930813,PRIJEM,VKLAD,9254.0,35696.4,,,
641000,2189,930813,PRIJEM,VKLAD,20782.0,63944.0,,,
454641,1544,930813,PRIJEM,VKLAD,2100.0,22150.0,,,
450961,1534,930813,PRIJEM,VKLAD,14943.0,48938.8,,,
1108097,3785,930813,VYDAJ,PREVOD NA UCET,6502.0,64845.5,SIPO,UV,21385729
1109021,3787,930813,VYDAJ,PREVOD NA UCET,4407.0,59414.4,SIPO,EF,96782379
300377,1023,930813,PRIJEM,VKLAD,1100.0,1100.0,,,
299130,1019,930813,VYDAJ,PREVOD NA UCET,608.0,48367.3, ,IJ,74068438
336711,1144,930813,VYDAJ,PREVOD NA UCET,2250.0,13193.2,SIPO,GH,64795172
1077759,3682,930813,PRIJEM,VKLAD,4142.0,23571.8,,,
1078156,3683,930813,PRIJEM,VKLAD,1000.0,1000.0,,,
1002975,3424,930813,PRIJEM,VKLAD,27103.0,71680.4,,,
142158,477,930813,PRIJEM,VKLAD,16392.0,47343.1,,,
183157,623,930813,VYDAJ,PREVOD NA UCET,1653.0,14087.0, ,IJ,34328079
775028,2645,930813,PRIJEM,VKLAD,11231.0,40439.3,,,
860557,2932,930813,VYDAJ,PREVOD NA UCET,26.0,42029.8, ,KL,90025215
785342,2676,930813,VYDAJ,PREVOD NA UCET,1339.0,46863.3, ,IJ,56445985
785198,2676,930813,PRIJEM,VKLAD,15263.0,48202.3,,,
826070,2814,930813,PRIJEM,PREVOD Z UCTU,4544.0,18676.0,DUCHOD,OP,35497665
3315113,11013,930813,VYDAJ,VYBER,28500.0,55159.1,,,
3314632,11013,930813,PRIJEM,PREVOD Z UCTU,42244.0,83659.1,,YZ,45816707
3302880,10973,930813,VYDAJ,VYBER,14400.0,55623.8,,,
1035598,3542,930813,PRIJEM,PREVOD Z UCTU,3401.0,10829.7,,WX,78724664
1146823,3923,930813,VYDAJ,PREVOD NA UCET,5037.0,64455.8,SIPO,ST,4434031
126159,425,930813,VYDAJ,PREVOD NA UCET,806.0,34082.3, ,OP,54766887
126350,425,930813,VYDAJ,VYBER,1560.0,34888.3,,,
148866,497,930813,PRIJEM,VKLAD,21553.0,67761.9,,,
149157,497,930813,VYDAJ,VYBER,23100.0,44661.9,,,
222977,759,930813,PRIJEM,PREVOD Z UCTU,2928.0,3228.0,,IJ,34275633
117788,396,930813,VYDAJ,PREVOD NA UCET,68.0,49143.5, ,GH,26179212
952269,3246,930813,PRIJEM,VKLAD,1000.0,21597.0,,,
742050,2534,930813,PRIJEM,VKLAD,5115.0,26986.5,,,
2910763,9640,930813,VYDAJ,VYBER,6600.0,49970.0,,,
2910395,9640,930813,PRIJEM,PREVOD Z UCTU,19106.0,56570.0,,UV,13876933
509301,1743,930813,PRIJEM,PREVOD Z UCTU,4260.0,13613.7,DUCHOD,ST,62864976
541833,1843,930813,VYDAJ,PREVOD NA UCET,6994.0,24499.1,SIPO,QR,62958741
1256512,4296,930813,PRIJEM,VKLAD,18729.0,51274.4,,,
1657455,5622,930813,VYBER,VYBER,17136.0,49419.3,,,
434105,1475,930813,VYDAJ,VYBER,9300.0,34458.0,,,
439043,1493,930813,PRIJEM,PREVOD Z UCTU,5009.0,20783.0,DUCHOD,AB,54522466
435770,1481,930813,PRIJEM,PREVOD Z UCTU,3098.0,14317.4,,AB,21098941
313080,1069,930813,PRIJEM,PREVOD Z UCTU,4621.0,5321.0,DUCHOD,AB,64733224
312017,1065,930813,PRIJEM,VKLAD,1300.0,26151.8,,,
1156228,3955,930813,PRIJEM,VKLAD,8100.0,16789.0,,,
1123029,3835,930813,VYDAJ,VYBER,16600.0,37129.1,,,
2464694,8129,930813,PRIJEM,VKLAD,20612.0,41040.5,,,
684353,2336,930813,PRIJEM,VKLAD,5177.0,21770.0,,,
727640,2488,930813,VYDAJ,PREVOD NA UCET,2030.0,13654.1,SIPO,UV,25563156
628517,2146,930813,PRIJEM,VKLAD,19826.0,59240.9,,,
594310,2023,930813,VYDAJ,PREVOD NA UCET,1684.0,56262.5, ,OP,19809311
1311247,4478,930813,PRIJEM,VKLAD,24248.0,25048.0,,,
1602811,5442,930813,VYDAJ,PREVOD NA UCET,1017.0,7880.1,POJISTNE,IJ,7772154
427038,1451,930813,PRIJEM,PREVOD Z UCTU,6490.0,13980.0,DUCHOD,OP,75701802
484807,1652,930813,PRIJEM,PREVOD Z UCTU,6226.0,18978.0,DUCHOD,GH,3406155
558930,1902,930813,PRIJEM,PREVOD Z UCTU,11237.0,11437.0,,CD,4289520
810408,2762,930813,VYDAJ,PREVOD NA UCET,733.0,100944.1, ,CD,75502043
810336,2762,930813,VYDAJ,PREVOD NA UCET,6892.0,94052.1,SIPO,UV,85078340
1084476,3704,930813,VYDAJ,PREVOD NA UCET,3046.0,21673.7,SIPO,YZ,11861372
171892,576,930813,VYDAJ,PREVOD NA UCET,3662.0,16550.6,SIPO,OP,71033382
218886,744,930813,PRIJEM,PREVOD Z UCTU,5740.0,32781.5,DUCHOD,GH,94336568
166266,555,930813,VYDAJ,VYBER,18800.0,44555.6,,,
987046,3367,930813,PRIJEM,VKLAD,22608.0,68792.6,,,
987118,3367,930813,VYDAJ,PREVOD NA UCET,904.0,67888.6,SIPO,KL,62753373
56230,188,930813,PRIJEM,VKLAD,19413.0,60680.6,,,
69987,234,930813,PRIJEM,PREVOD Z UCTU,5810.0,6310.0,DUCHOD,MN,60454291
914526,3117,930813,PRIJEM,PREVOD Z UCTU,5355.0,27903.1,DUCHOD,CD,1493776
2267836,7485,930813,PRIJEM,PREVOD Z UCTU,22799.0,23499.0,,KL,17457235
700300,2396,930813,VYDAJ,VYBER,3520.0,17140.9,,,
618175,2110,930813,PRIJEM,PREVOD Z UCTU,3076.0,17025.1,,WX,47164356
659881,2253,930813,PRIJEM,PREVOD Z UCTU,6028.0,6328.0,DUCHOD,EF,64280104
660842,2256,930813,PRIJEM,PREVOD Z UCTU,4729.0,24271.9,DUCHOD,AB,59773492
1036271,3545,930813,PRIJEM,VKLAD,20203.0,60317.6,,,
1039125,3554,930813,PRIJEM,VKLAD,500.0,22577.8,,,
887254,3026,930813,VYDAJ,PREVOD NA UCET,8024.0,54317.0,SIPO,OP,60199838
883083,3008,930813,VYDAJ,PREVOD NA UCET,2120.0,30889.2,SIPO,QR,79819476
480222,1637,930813,PRIJEM,PREVOD Z UCTU,5718.0,19578.8,DUCHOD,UV,45134812
880671,3000,930813,PRIJEM,VKLAD,9500.0,17528.0,,,
1142766,3909,930813,PRIJEM,VKLAD,24400.0,56294.2,,,
309521,1054,930813,VYDAJ,VYBER,2280.0,30292.8,,,
442463,1505,930813,PRIJEM,VKLAD,9222.0,37102.5,,,
227774,774,930813,PRIJEM,VKLAD,1200.0,17942.7,,,
1450192,4937,930813,VYDAJ,PREVOD NA UCET,2687.0,65875.1,SIPO,OP,13841212
2810180,9307,930813,VYDAJ,PREVOD NA UCET,2735.0,23722.4, ,AB,52218389
326527,1115,930813,VYDAJ,VYBER,780.0,16720.0,,,
404598,1378,930813,PRIJEM,VKLAD,24419.0,68832.0,,,
404886,1378,930813,VYDAJ,PREVOD NA UCET,881.0,67951.0, ,AB,95008945
403010,1372,930813,VYDAJ,VYBER,3800.0,27312.0,,,
716049,2453,930813,PRIJEM,PREVOD Z UCTU,3285.0,16569.4,,OP,70054560
719449,2464,930813,VYDAJ,PREVOD NA UCET,5555.0,71699.7,SIPO,ST,28556400
719281,2464,930813,PRIJEM,VKLAD,7010.0,77254.7,,,
871639,2970,930813,PRIJEM,VKLAD,9658.0,38245.8,,,
871721,2970,930813,VYDAJ,VYBER,2160.0,36085.8,,,
756215,2581,930813,PRIJEM,VKLAD,19653.0,65494.8,,,
757961,2585,930813,PRIJEM,VKLAD,14963.0,51927.0,,,
737338,2519,930813,VYDAJ,PREVOD NA UCET,1599.0,20212.5,SIPO,OP,87381881
840251,2861,930813,VYDAJ,PREVOD NA UCET,2613.0,23992.9,SIPO,GH,70139986
622290,2123,930813,PRIJEM,PREVOD Z UCTU,3212.0,4112.0,,EF,61011791
622635,2124,930813,PRIJEM,VKLAD,21431.0,66777.1,,,
1579116,5369,930813,VYDAJ,VYBER,1600.0,34777.1,,,
1014793,3469,930813,PRIJEM,PREVOD Z UCTU,5822.0,18266.0,DUCHOD,ST,99198603
460361,1566,930813,PRIJEM,VKLAD,14680.0,36598.8,,,
505248,1726,930813,PRIJEM,VKLAD,13967.0,33187.1,,,
846014,2881,930813,PRIJEM,VKLAD,6959.0,31833.6,,,
411904,1402,930813,VYDAJ,PREVOD NA UCET,471.0,37721.4,POJISTNE,IJ,52195531
412090,1402,930813,VYDAJ,VYBER,4560.0,33161.4,,,
406028,1382,930813,PRIJEM,PREVOD Z UCTU,3089.0,3889.0,,IJ,57821530
410118,1397,930813,PRIJEM,VKLAD,17278.0,58403.8,,,
1021128,3487,930813,PRIJEM,VKLAD,15914.0,37839.5,,,
1122259,3834,930813,VYDAJ,PREVOD NA UCET,262.0,25037.5, ,YZ,52872371
2502021,8260,930813,VYBER,VYBER,5878.0,87939.9,,,
94652,322,930813,PRIJEM,VKLAD,16646.0,49521.8,,,
83738,280,930813,VYDAJ,PREVOD NA UCET,3334.0,29289.6,SIPO,KL,10603589
732321,2503,930814,VYDAJ,PREVOD NA UCET,6279.0,38355.5,SIPO,CD,10819483
1042368,3566,930814,PRIJEM,VKLAD,5355.0,27127.8,,,
2350088,7753,930814,VYDAJ,VYBER,59600.0,46609.3,,,
2349711,7753,930814,PRIJEM,VKLAD,45441.0,106209.3,,,
2730513,9034,930814,PRIJEM,PREVOD Z UCTU,21804.0,46331.1,,GH,80132472
917018,3127,930814,PRIJEM,VKLAD,42418.0,43518.0,,,
964453,3287,930814,PRIJEM,VKLAD,21936.0,22836.0,,,
963192,3283,930814,PRIJEM,VKLAD,18467.0,59180.8,,,
961715,3277,930814,PRIJEM,VKLAD,16654.0,39450.9,,,
48792,163,930814,VYDAJ,PREVOD NA UCET,612.0,30558.8, ,IJ,8512616
25399,83,930814,VYDAJ,VYBER,8200.0,33072.9,,,
29259,96,930814,VYDAJ,PREVOD NA UCET,908.0,84161.7,SIPO,QR,83610647
44079,148,930814,PRIJEM,PREVOD Z UCTU,3468.0,7436.0,,YZ,56731092
41211,135,930814,PRIJEM,VKLAD,4800.0,23634.8,,,
454774,1545,930814,PRIJEM,VKLAD,40484.0,66922.9,,,
1167308,4000,930814,PRIJEM,VKLAD,700.0,1400.0,,,
1166757,3999,930814,PRIJEM,VKLAD,12245.0,44706.7,,,
649745,2220,930814,VYDAJ,PREVOD NA UCET,2783.0,23613.1,SIPO,IJ,17050385
142302,477,930814,VYDAJ,PREVOD NA UCET,254.0,47089.1, ,GH,40855217
142230,477,930814,VYDAJ,PREVOD NA UCET,2660.0,44429.1,SIPO,CD,7729125
174642,588,930814,VYDAJ,PREVOD NA UCET,3141.0,28528.0,SIPO,AB,29001635
183085,623,930814,VYDAJ,PREVOD NA UCET,419.0,13668.0,SIPO,ST,73409360
342035,1161,930814,PRIJEM,PREVOD Z UCTU,5921.0,24354.1,DUCHOD,EF,63046806
133389,446,930814,VYDAJ,VYBER,13600.0,34875.4,,,
131930,443,930814,PRIJEM,PREVOD Z UCTU,3058.0,16066.7,,ST,29172384
137543,461,930814,VYDAJ,PREVOD NA UCET,1530.0,30346.4,SIPO,OP,30994916
138864,465,930814,VYDAJ,PREVOD NA UCET,11126.0,30005.3,SIPO,IJ,59340989
976612,3327,930814,VYDAJ,VYBER,11100.0,33407.4,,,
391502,1332,930814,PRIJEM,VKLAD,22335.0,69403.9,,,
777764,2651,930814,VYBER,VYBER,4164.0,91707.7,,,
349923,1189,930814,PRIJEM,PREVOD Z UCTU,3433.0,17765.0,,ST,3054506
353523,1201,930814,PRIJEM,VKLAD,15080.0,15680.0,,,
967745,3298,930814,PRIJEM,VKLAD,7226.0,8326.0,,,
1150359,3935,930814,VYDAJ,PREVOD NA UCET,1070.0,48398.0, ,MN,46342325
788162,2687,930814,PRIJEM,PREVOD Z UCTU,6336.0,13790.0,DUCHOD,AB,4163349
783442,2670,930814,VYDAJ,PREVOD NA UCET,4754.0,50700.1, ,CD,70427286
3344807,11111,930814,VYDAJ,VYBER,3600.0,61813.2,,,0
3314848,11013,930814,VYDAJ,PREVOD NA UCET,9499.0,45660.1, ,IJ,43103534
126353,425,930814,VYDAJ,VYBER,5280.0,28802.3,,,
148497,496,930814,VYDAJ,PREVOD NA UCET,3602.0,26687.5,SIPO,IJ,60471528
147682,494,930814,VYDAJ,PREVOD NA UCET,207.0,61589.3, ,ST,62039023
152410,510,930814,VYDAJ,PREVOD NA UCET,1319.0,94192.5, ,UV,64973693
117239,395,930814,VYDAJ,PREVOD NA UCET,4036.0,37427.7, ,GH,73209607
120065,403,930814,PRIJEM,PREVOD Z UCTU,5563.0,6163.0,DUCHOD,OP,62789594
119587,401,930814,VYDAJ,PREVOD NA UCET,1769.0,41812.1, ,EF,88922524
122250,411,930814,PRIJEM,VKLAD,18497.0,44447.7,,,
577282,1966,930814,PRIJEM,VKLAD,20567.0,61799.8,,,
745030,2543,930814,PRIJEM,PREVOD Z UCTU,6148.0,32841.7,DUCHOD,CD,4203528
740519,2528,930814,VYDAJ,PREVOD NA UCET,2824.0,19356.0,SIPO,UV,51561528
2930097,9703,930814,VYDAJ,VYBER,4100.0,30636.0,,,
2908696,9635,930814,PRIJEM,PREVOD Z UCTU,4470.0,12158.4,DUCHOD,CD,37906074
1657168,5622,930814,PRIJEM,VKLAD,7101.0,56520.3,,,
1657381,5622,930814,VYDAJ,PREVOD NA UCET,573.0,55947.3, ,EF,71167778
1127016,3850,930814,PRIJEM,VKLAD,20210.0,21110.0,,,
294111,1005,930814,VYDAJ,PREVOD NA UCET,7896.0,70671.1,SIPO,MN,13424891
764207,2609,930814,VYDAJ,VYBER,53600.0,66542.1,,,
763886,2609,930814,PRIJEM,VKLAD,47924.0,105551.1,,,
763877,2609,930814,PRIJEM,VKLAD,14591.0,120142.1,,,
1070358,3656,930814,PRIJEM,VKLAD,1500.0,2400.0,,,
725975,2484,930814,VYDAJ,PREVOD NA UCET,599.0,43285.1,POJISTNE,GH,75644820
727892,2489,930814,PRIJEM,PREVOD Z UCTU,5781.0,28677.9,DUCHOD,YZ,23886204
594094,2023,930814,VYDAJ,PREVOD NA UCET,1687.0,54575.5,SIPO,CD,12073362
1598777,5428,930814,PRIJEM,VKLAD,13370.0,29873.1,,,
858053,2925,930814,VYDAJ,PREVOD NA UCET,4297.0,23051.5,SIPO,QR,35286706
989734,3374,930814,PRIJEM,VKLAD,16644.0,103719.8,,,
1214942,4159,930814,PRIJEM,VKLAD,400.0,13101.4,,,
816278,2779,930814,VYDAJ,VYBER,7900.0,30664.4,,,
561122,1909,930814,VYDAJ,PREVOD NA UCET,928.0,16995.1,POJISTNE,KL,81369602
561050,1909,930814,VYDAJ,PREVOD NA UCET,1156.0,15839.1, ,KL,63000541
1028512,3513,930814,PRIJEM,VKLAD,19078.0,55458.4,,,
1088697,3720,930814,PRIJEM,PREVOD Z UCTU,5657.0,6457.0,DUCHOD,IJ,60142868
167909,562,930814,PRIJEM,VKLAD,1900.0,50171.0,,,
210948,717,930814,PRIJEM,VKLAD,20374.0,61995.5,,,
164593,551,930814,PRIJEM,VKLAD,1600.0,23927.8,,,
166989,559,930814,PRIJEM,PREVOD Z UCTU,5672.0,29859.4,DUCHOD,OP,74414402
2256226,7445,930814,VYDAJ,VYBER,2100.0,74519.1,,,0
2256142,7445,930814,PRIJEM,VKLAD,32316.0,76619.1,,,
55853,187,930814,PRIJEM,PREVOD Z UCTU,4197.0,21185.0,DUCHOD,IJ,69323509
108495,368,930814,PRIJEM,VKLAD,8414.0,23451.0,,,
113956,385,930814,VYDAJ,PREVOD NA UCET,2160.0,16222.3,SIPO,WX,28537345
914598,3117,930814,VYDAJ,PREVOD NA UCET,3570.0,24333.1,SIPO,OP,41120845
911515,3108,930814,PRIJEM,PREVOD Z UCTU,3063.0,15915.0,,QR,40405446
522619,1784,930814,PRIJEM,PREVOD Z UCTU,6686.0,26420.2,DUCHOD,ST,9070069
699228,2393,930814,PRIJEM,VKLAD,10737.0,37042.3,,,
876085,2985,930814,PRIJEM,PREVOD Z UCTU,4519.0,23068.1,DUCHOD,ST,19389057
618247,2110,930814,VYDAJ,PREVOD NA UCET,2050.0,14975.1,,OP,16387468
902738,3076,930814,PRIJEM,PREVOD Z UCTU,4164.0,21520.0,DUCHOD,MN,57857745
900248,3068,930814,PRIJEM,PREVOD Z UCTU,6193.0,25272.0,DUCHOD,YZ,23076516
900669,3069,930814,VYDAJ,PREVOD NA UCET,6704.0,61267.6,SIPO,ST,27829212
940273,3210,930814,PRIJEM,VKLAD,24439.0,64640.8,,,
940792,3212,930814,PRIJEM,PREVOD Z UCTU,3484.0,4184.0,,EF,81040405
943821,3220,930814,PRIJEM,VKLAD,800.0,800.0,,,
1081335,3693,930814,PRIJEM,VKLAD,15447.0,42822.4,,,
1693962,5740,930814,VYDAJ,VYBER,33300.0,55453.1,,,
227256,773,930814,PRIJEM,VKLAD,12894.0,30318.4,,,
226662,772,930814,PRIJEM,VKLAD,24009.0,58527.4,,,
1450024,4937,930814,PRIJEM,VKLAD,13593.0,79468.1,,,
363564,1236,930814,PRIJEM,VKLAD,1600.0,24925.1,,,
286296,982,930814,VYDAJ,PREVOD NA UCET,148.0,22257.6,POJISTNE,CD,44355207
285152,979,930814,VYDAJ,PREVOD NA UCET,5354.0,43157.6,SIPO,KL,75259256
757498,2584,930814,PRIJEM,PREVOD Z UCTU,4188.0,8586.6,DUCHOD,KL,33875447
739841,2527,930814,PRIJEM,VKLAD,15257.0,71622.6,,,
589937,2008,930814,VYDAJ,VYBER,12900.0,34161.7,,,
590986,2011,930814,VYDAJ,PREVOD NA UCET,272.0,13970.0, ,KL,32849800
593650,2022,930814,PRIJEM,PREVOD Z UCTU,4652.0,14690.9,DUCHOD,MN,29230445
622707,2124,930814,VYDAJ,PREVOD NA UCET,5207.0,61570.1,SIPO,QR,46953344
1548757,5270,930814,PRIJEM,PREVOD Z UCTU,44749.0,80230.3,,IJ,80269753
506916,1731,930814,VYDAJ,PREVOD NA UCET,2631.0,16167.6,SIPO,QR,29816907
584594,1990,930814,PRIJEM,PREVOD Z UCTU,3253.0,10384.1,,KL,71556716
849728,2895,930814,PRIJEM,VKLAD,18146.0,57591.3,,,
411832,1402,930814,VYDAJ,PREVOD NA UCET,2221.0,30940.4, ,IJ,79063850
1055180,3609,930814,PRIJEM,VKLAD,20987.0,21587.0,,,
1114845,3808,930814,PRIJEM,VKLAD,15792.0,16292.0,,,
206406,701,930814,PRIJEM,VKLAD,300.0,21840.9,,,
252169,863,930814,VYDAJ,VYBER,21000.0,41845.9,,,
201929,686,930814,VYDAJ,PREVOD NA UCET,2875.0,40175.5, ,OP,92192554
1023303,3493,930814,PRIJEM,PREVOD Z UCTU,3416.0,4216.0,,AB,46463418
3394047,11265,930814,VYDAJ,VYBER,5520.0,22557.4,,,
3402744,11295,930814,VYDAJ,VYBER,7200.0,35125.7,SIPO,,0
956703,3260,930814,VYDAJ,PREVOD NA UCET,8462.0,77244.2,SIPO,AB,89460461
2502342,8261,930814,PRIJEM,PREVOD Z UCTU,21959.0,65428.9,,IJ,978094
2521751,8321,930814,PRIJEM,VKLAD,10562.0,46250.0,,,
106242,362,930814,PRIJEM,VKLAD,9542.0,43188.6,,,
90404,306,930814,PRIJEM,VKLAD,5486.0,31795.4,,,
932747,3181,930814,PRIJEM,VKLAD,2900.0,21791.0,,,
932517,3181,930814,PRIJEM,VKLAD,1300.0,23091.0,,,
608143,2070,930814,PRIJEM,VKLAD,12138.0,33457.1,,,
711928,2434,930814,VYDAJ,PREVOD NA UCET,2927.0,24686.0,SIPO,CD,94916831
519193,1773,930814,PRIJEM,PREVOD Z UCTU,4316.0,17564.0,DUCHOD,CD,77385341
963849,3284,930815,VYDAJ,VYBER,3400.0,29920.7,,,
473154,1610,930815,VYDAJ,VYBER,19000.0,43903.9,,,
648412,2216,930815,VYDAJ,VYBER,19800.0,41473.0,,,
1003512,3424,930815,VYDAJ,VYBER,22200.0,49480.4,,,
3235787,10738,930815,VYDAJ,VYBER,18500.0,42795.0,,,
533098,1815,930815,VYDAJ,VYBER,17100.0,40706.8,,,
128895,432,930815,PRIJEM,VKLAD,3700.0,25714.2,,,
146193,489,930815,VYDAJ,VYBER,10400.0,37320.0,,,
2908768,9635,930815,VYDAJ,VYBER,3700.0,8458.4,SIPO,,0
3123303,10364,930815,VYDAJ,VYBER,8400.0,30454.8,,,
1273482,4355,930815,VYDAJ,VYBER,1900.0,52443.0,,,
2465969,8132,930815,VYDAJ,VYBER,25800.0,46647.7,,,
1070340,3656,930815,PRIJEM,VKLAD,3580.0,5980.0,,,
726647,2486,930815,VYDAJ,VYBER,2300.0,424.2,,,0
810264,2762,930815,VYDAJ,VYBER,3700.0,90352.1,,,0
561971,1912,930815,PRIJEM,VKLAD,1000.0,1000.0,,,
160861,539,930815,PRIJEM,VKLAD,2600.0,27000.0,,,
2256524,7445,930815,VYDAJ,VYBER,15700.0,47674.1,,,
2256302,7445,930815,VYBER,VYBER,11145.0,63374.1,,,
71288,238,930815,PRIJEM,VKLAD,500.0,500.0,,,
520889,1779,930815,PRIJEM,VKLAD,1000.0,1000.0,,,
766758,2618,930815,VYDAJ,VYBER,1600.0,31641.5,,,
940540,3210,930815,VYDAJ,VYBER,21300.0,43340.8,,,
1039426,3554,930815,PRIJEM,VKLAD,800.0,23377.8,,,
2196,9,930815,PRIJEM,VKLAD,800.0,17078.9,,,
615560,2099,930815,PRIJEM,VKLAD,44611.0,100641.8,,,
1143102,3909,930815,VYDAJ,VYBER,4900.0,51394.2,,,
1701534,5767,930815,PRIJEM,VKLAD,200.0,27556.2,,,
307910,1050,930815,VYBER,VYBER,3002.0,70921.7,,,
440762,1497,930815,PRIJEM,VKLAD,6800.0,16387.0,,,
285371,979,930815,VYDAJ,VYBER,10900.0,32257.6,,,
796793,2714,930815,PRIJEM,VKLAD,1300.0,25978.1,,,
2747541,9093,930815,VYDAJ,VYBER,6800.0,33974.6,,,
925067,3152,930815,PRIJEM,VKLAD,6500.0,18922.0,,,
1013596,3465,930815,PRIJEM,VKLAD,4900.0,15624.0,,,
845874,2880,930815,VYDAJ,VYBER,6500.0,32420.4,,,
276865,947,930815,VYDAJ,VYBER,1600.0,24328.8,,,
3393962,11265,930815,VYDAJ,VYBER,4300.0,18257.4,,,0
35867,115,930816,VYDAJ,VYBER,5500.0,25798.2,,,
39497,128,930816,PRIJEM,VKLAD,1800.0,53638.2,,,
502389,1713,930816,PRIJEM,VKLAD,700.0,27281.7,,,
1779380,6034,930816,VYDAJ,VYBER,21600.0,52061.0,,,
1109469,3788,930816,PRIJEM,VKLAD,1800.0,25563.3,,,
1195298,4093,930816,PRIJEM,VKLAD,700.0,23452.2,,,
1176622,4034,930816,PRIJEM,VKLAD,2100.0,21349.3,,,
144553,485,930816,PRIJEM,VKLAD,14875.0,59327.8,,,
1977748,6701,930816,VYBER,VYBER,8446.0,24447.0,,,
1234617,4225,930816,VYDAJ,VYBER,16700.0,44716.9,,,
1243461,4254,930816,PRIJEM,VKLAD,1900.0,25420.5,,,
3331818,11065,930816,VYDAJ,VYBER,8700.0,34984.0,,,
126452,425,930816,VYDAJ,VYBER,4400.0,24402.3,,,
147855,494,930816,VYDAJ,VYBER,12000.0,49589.3,,,
119797,401,930816,VYDAJ,VYBER,8900.0,32912.1,,,
119304,400,930816,PRIJEM,VKLAD,6200.0,20577.0,,,
955585,3258,930816,PRIJEM,VKLAD,30949.0,53348.1,,,
637120,2176,930816,PRIJEM,VKLAD,14339.0,92392.9,,,
740284,2527,930816,VYDAJ,VYBER,20500.0,51122.6,,,
2910467,9640,930816,VYDAJ,VYBER,2600.0,47370.0,,,0
1263701,4321,930816,VYDAJ,VYBER,8400.0,27601.4,,,
1613966,5481,930816,PRIJEM,VKLAD,1000.0,1000.0,,,
315567,1077,930816,PRIJEM,VKLAD,1500.0,37709.7,,,
1136617,3883,930816,VYDAJ,VYBER,1150.0,25225.4,,,
1271160,4347,930816,PRIJEM,VKLAD,900.0,26270.6,,,
1100768,3760,930816,PRIJEM,VKLAD,32672.0,94775.7,,,
990119,3374,930816,VYDAJ,VYBER,38100.0,65619.8,,,
559183,1902,930816,PRIJEM,VKLAD,6900.0,18337.0,,,
913191,3113,930816,PRIJEM,VKLAD,400.0,400.0,,,
581887,1979,930816,VYDAJ,VYBER,270.0,17131.3,,,
1036531,3545,930816,VYDAJ,VYBER,18500.0,41817.6,,,
880821,3001,930816,PRIJEM,VKLAD,1000.0,56283.1,,,
1693625,5740,930816,PRIJEM,VKLAD,30607.0,86060.1,,,
250609,860,930816,VYDAJ,VYBER,9800.0,37189.5,,,
274852,942,930816,PRIJEM,VKLAD,800.0,800.0,,,
439273,1493,930816,VYDAJ,VYBER,2320.0,18463.0,,,
